tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-2088,Abu Dhabi,Hard,32,P,20260202,12,220520,,,Mccartney Kessler,R,,USA,,220367,6,,Leylah Fernandez,L,168,CAN,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,13,220704,3,,Clara Tauson,R,182,DEN,,215899,,Q,Simona Waltert,R,,SUI,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,14,239383,,Q,Sara Bejlek,L,,CZE,,211533,7,,Jelena Ostapenko,R,177,LAT,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,15,222661,,Q,Sonay Kartal,R,,GBR,,213887,,LL,Renata Zarazua,R,,MEX,,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,16,215035,,,Dayana Yastremska,R,175,UKR,,206242,,,Beatriz Haddad Maia,L,185,BRA,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,17,223253,,,Alexandra Eala,L,173,PHI,,220309,,WC,Zeynep Sonmez,R,,TUR,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,18,205925,,LL,Aliaksandra Sasnovich,R,174,BLR,,211651,8,,Paula Badosa,R,180,ESP,,6-4 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,19,221024,,WC,Hailey Baptiste,R,,USA,,267439,,WC,Teodora Kostovic,U,,SRB,,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,20,222145,,,Janice Tjen,R,,INA,,233741,,,Maya Joint,R,,AUS,,7-6(6) 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,21,214643,5,,Liudmila Samsonova,R,180,RUS,,213550,,,Sofia Kenin,R,170,USA,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,22,220367,6,,Leylah Fernandez,L,168,CAN,,203564,,LL,Chloe Paquet,R,179,FRA,,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,23,220520,,,Mccartney Kessler,R,,USA,,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,24,215899,,Q,Simona Waltert,R,,SUI,,214082,,,Daria Kasatkina,R,170,RUS,,7-6(5) 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,25,211533,7,,Jelena Ostapenko,R,177,LAT,,221407,,Q,Oksana Selekhmeteva,L,,RUS,,5-7 7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,26,239383,,Q,Sara Bejlek,L,,CZE,,221909,,,Ashlyn Krueger,R,185,USA,,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-2088,Abu Dhabi,Hard,32,P,20260202,27,222661,,Q,Sonay Kartal,R,,GBR,,213710,,,Cristina Bucsa,R,,ESP,,6-3 7-6(8),3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,1,214096,14,,Karolina Muchova,R,178,CZE,,239475,10,,Victoria Mboko,R,,CAN,,6-4 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,2,239475,10,,Victoria Mboko,R,,CAN,,211533,,,Jelena Ostapenko,R,177,LAT,,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,3,214096,14,,Karolina Muchova,R,178,CZE,,206289,,,Maria Sakkari,R,172,GRE,,3-6 6-4 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,4,239475,10,,Victoria Mboko,R,,CAN,,214981,2,,Elena Rybakina,R,184,KAZ,,7-5 4-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,5,211533,,,Jelena Ostapenko,R,177,LAT,,220714,,LL,Elisabetta Cocciaretto,R,,ITA,,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,6,214096,14,,Karolina Muchova,R,178,CZE,,214939,,,Anna Kalinskaya,R,175,RUS,,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,7,206289,,,Maria Sakkari,R,172,GRE,,216347,1,,Iga Swiatek,R,176,POL,,2-6 6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,8,214981,2,,Elena Rybakina,R,184,KAZ,,221012,,,Qinwen Zheng,R,,CHN,,4-6 6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,9,239475,10,,Victoria Mboko,R,,CAN,,259799,5,,Mirra Andreeva,R,,RUS,,6-3 3-6 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,10,220714,,LL,Elisabetta Cocciaretto,R,,ITA,,215983,,,Ann Li,R,170,USA,,7-6(5) 5-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,11,211533,,,Jelena Ostapenko,R,177,LAT,,215785,,Q,Camila Osorio,R,162,COL,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,12,214939,,,Anna Kalinskaya,R,175,RUS,,202494,7,,Elina Svitolina,R,174,UKR,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,13,214096,14,,Karolina Muchova,R,178,CZE,,201662,,,Karolina Pliskova,R,184,CZE,,5-2 RET,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,14,206289,,,Maria Sakkari,R,172,GRE,,219875,,Q,Varvara Gracheva,R,,FRA,,7-6(3) 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,15,216347,1,,Iga Swiatek,R,176,POL,,214082,,,Daria Kasatkina,R,170,RUS,,5-7 6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,16,214981,2,,Elena Rybakina,R,184,KAZ,,216133,,,Xin Yu Wang,R,182,CHN,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,17,221012,,,Qinwen Zheng,R,,CHN,,219917,,Q,Alycia Parks,R,185,USA,,7-6(4) 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,18,239475,10,,Victoria Mboko,R,,CAN,,201329,,Q,Vera Zvonareva,R,172,RUS,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,19,259799,5,,Mirra Andreeva,R,,RUS,,202663,,,Magda Linette,R,171,POL,,7-6(0) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,20,220714,,LL,Elisabetta Cocciaretto,R,,ITA,,221103,4,,Coco Gauff,R,175,USA,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,21,215983,,,Ann Li,R,170,USA,,211684,,LL,Magdalena Frech,R,171,POL,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,22,215785,,Q,Camila Osorio,R,162,COL,,211701,,,Katerina Siniakova,R,174,CZE,,6-2 5-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,23,211533,,,Jelena Ostapenko,R,177,LAT,,206420,8,,Ekaterina Alexandrova,R,175,RUS,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,24,202494,7,,Elina Svitolina,R,174,UKR,,215035,,,Dayana Yastremska,R,175,UKR,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,25,214939,,,Anna Kalinskaya,R,175,RUS,,215613,12,,Emma Navarro,R,,USA,,7-5 2-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,26,214096,14,,Karolina Muchova,R,178,CZE,,238184,,Q,Tereza Valentova,U,,CZE,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,27,201662,,,Karolina Pliskova,R,184,CZE,,216153,3,,Amanda Anisimova,R,180,USA,,5-7 7-6(3) 4-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,28,206289,,,Maria Sakkari,R,172,GRE,,211148,6,,Jasmine Paolini,R,160,ITA,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,29,219875,,Q,Varvara Gracheva,R,,FRA,,222328,9,,Linda Noskova,R,,CZE,,6-2 2-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,30,214082,,,Daria Kasatkina,R,170,RUS,,210722,16,,Elise Mertens,R,179,BEL,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,31,216347,1,,Iga Swiatek,R,176,POL,,222145,,WC,Janice Tjen,R,,INA,,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,32,216133,,,Xin Yu Wang,R,182,CHN,,215306,,,Emiliana Arango,R,,COL,,6-1 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,33,221012,,,Qinwen Zheng,R,,CHN,,213550,,,Sofia Kenin,R,170,USA,,4-6 6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,34,219917,,Q,Alycia Parks,R,185,USA,,223670,15,,Diana Shnaider,L,,RUS,,1-6 6-4 7-6(5),3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,35,239475,10,,Victoria Mboko,R,,CAN,,213631,,,Marie Bouzkova,R,180,CZE,,7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,36,201329,,Q,Vera Zvonareva,R,172,RUS,,220548,,WC,Peyton Stearns,R,,USA,,2-6 6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,37,202663,,,Magda Linette,R,171,POL,,222661,,Q,Sonay Kartal,R,,GBR,,6-4 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,38,220714,,LL,Elisabetta Cocciaretto,R,,ITA,,221039,,WC,Elsa Jacquemot,R,,FRA,,7-6(4) 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,39,215983,,,Ann Li,R,170,USA,,220367,,,Leylah Fernandez,L,168,CAN,,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,40,211684,,LL,Magdalena Frech,R,171,POL,,214643,13,,Liudmila Samsonova,R,180,RUS,,6-3 4-6 7-6(7),3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,41,211701,,,Katerina Siniakova,R,174,CZE,,220704,11,,Clara Tauson,R,182,DEN,,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,42,215785,,Q,Camila Osorio,R,162,COL,,221054,,,Emma Raducanu,R,175,GBR,,2-6 6-4 2-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,43,211533,,,Jelena Ostapenko,R,177,LAT,,220435,,Q,Anastasia Zakharova,R,,RUS,,6-7(6) 6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,44,215035,,,Dayana Yastremska,R,175,UKR,,213710,,,Cristina Bucsa,R,,ESP,,6-4 4-6 7-6(5),3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,45,214939,,,Anna Kalinskaya,R,175,RUS,,222601,,,Jessica Bouzas Maneiro,R,,ESP,,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,46,215613,12,,Emma Navarro,R,,USA,,213583,,,Tatjana Maria,R,172,GER,,7-5 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,47,214096,14,,Karolina Muchova,R,178,CZE,,211713,,,Jaqueline Cristian,R,180,ROU,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,48,238184,,Q,Tereza Valentova,U,,CZE,,223253,,,Alexandra Eala,L,173,PHI,,7-6(6) 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,49,201662,,,Karolina Pliskova,R,184,CZE,,221333,,LL,Solana Sierra,R,,ARG,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,50,206289,,,Maria Sakkari,R,172,GRE,,220309,,WC,Zeynep Sonmez,R,,TUR,,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,51,219875,,Q,Varvara Gracheva,R,,FRA,,201696,,,Laura Siegemund,R,168,GER,,7-6(3) 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,52,222328,9,,Linda Noskova,R,,CZE,,233741,,,Maya Joint,R,,AUS,,6-4 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,53,210722,16,,Elise Mertens,R,179,BEL,,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,54,214082,,,Daria Kasatkina,R,170,RUS,,220416,,Q,Moyuka Uchijima,R,171,JPN,,4-6 6-3 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-1003,Doha,Hard,64,PM,20260209,55,222145,,WC,Janice Tjen,R,,INA,,206242,,LL,Beatriz Haddad Maia,L,185,BRA,,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,1,202468,4,,Jessica Pegula,R,170,USA,,202494,7,,Elina Svitolina,R,174,UKR,,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,2,202468,4,,Jessica Pegula,R,170,USA,,216153,2,,Amanda Anisimova,R,180,USA,,1-6 6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,3,202494,7,,Elina Svitolina,R,174,UKR,,221103,3,,Coco Gauff,R,175,USA,,6-4 6-7(13) 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,4,216153,2,,Amanda Anisimova,R,180,USA,,259799,5,,Mirra Andreeva,R,,RUS,,2-6 7-5 7-6(4),3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,5,202468,4,,Jessica Pegula,R,170,USA,,220704,12,,Clara Tauson,R,182,DEN,,6-3 2-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,6,221103,3,,Coco Gauff,R,175,USA,,223253,,,Alexandra Eala,L,173,PHI,,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,7,202494,7,,Elina Svitolina,R,174,UKR,,222045,,LL,Antonia Ruzic,R,,CRO,,3-6 6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,8,216153,2,,Amanda Anisimova,R,180,USA,,222145,,WC,Janice Tjen,R,,INA,,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,9,259799,5,,Mirra Andreeva,R,,RUS,,211713,,,Jaqueline Cristian,R,180,ROU,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,10,202468,4,,Jessica Pegula,R,170,USA,,260300,16,,Iva Jovic,R,,USA,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,11,220704,12,,Clara Tauson,R,182,DEN,,202663,,,Magda Linette,R,171,POL,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,12,223253,,,Alexandra Eala,L,173,PHI,,201514,,,Sorana Cirstea,R,176,ROU,,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,13,221103,3,,Coco Gauff,R,175,USA,,210722,,,Elise Mertens,R,179,BEL,,2-6 7-6(9) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,14,202494,7,,Elina Svitolina,R,174,UKR,,202505,9,,Belinda Bencic,R,175,SUI,,4-6 6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,15,222045,,LL,Antonia Ruzic,R,,CRO,,214981,1,,Elena Rybakina,R,184,KAZ,,5-7 6-4 1-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,16,216153,2,,Amanda Anisimova,R,180,USA,,206252,,,Barbora Krejcikova,R,178,CZE,,W/O,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,17,222145,,WC,Janice Tjen,R,,INA,,220367,,,Leylah Fernandez,L,168,CAN,,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,18,211713,,,Jaqueline Cristian,R,180,ROU,,230870,,Q,Ella Seidel,R,,GER,,6-0 0-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,19,259799,5,,Mirra Andreeva,R,,RUS,,214082,,,Daria Kasatkina,R,170,RUS,,W/O,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,20,202468,4,,Jessica Pegula,R,170,USA,,219875,,Q,Varvara Gracheva,R,,FRA,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,21,260300,16,,Iva Jovic,R,,USA,,223670,,,Diana Shnaider,L,,RUS,,6-4 1-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,22,220704,12,,Clara Tauson,R,182,DEN,,220548,,LL,Peyton Stearns,R,,USA,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,23,202663,,,Magda Linette,R,171,POL,,206420,8,,Ekaterina Alexandrova,R,175,RUS,,6-2 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,24,223253,,,Alexandra Eala,L,173,PHI,,211148,6,,Jasmine Paolini,R,160,ITA,,6-1 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,25,201514,,,Sorana Cirstea,R,176,ROU,,222328,10,,Linda Noskova,R,,CZE,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,26,210722,,,Elise Mertens,R,179,BEL,,215613,14,,Emma Navarro,R,,USA,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,27,221103,3,,Coco Gauff,R,175,USA,,214939,,,Anna Kalinskaya,R,175,RUS,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,28,202494,7,,Elina Svitolina,R,174,UKR,,211651,,,Paula Badosa,R,180,ESP,,6-4 0-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,29,202505,9,,Belinda Bencic,R,175,SUI,,239383,,WC,Sara Bejlek,L,,CZE,,W/O,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,30,222045,,LL,Antonia Ruzic,R,,CRO,,220435,,LL,Anastasia Zakharova,R,,RUS,,6-1 6-7(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,31,214981,1,,Elena Rybakina,R,184,KAZ,,214040,,Q,Kimberly Birrell,R,170,AUS,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,32,206252,,,Barbora Krejcikova,R,178,CZE,,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,33,222145,,WC,Janice Tjen,R,,INA,,215035,,,Dayana Yastremska,R,175,UKR,,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,34,220367,,,Leylah Fernandez,L,168,CAN,,214643,13,,Liudmila Samsonova,R,180,RUS,,5-7 7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,35,211713,,,Jaqueline Cristian,R,180,ROU,,238075,,LL,Petra Marcinko,U,,CRO,,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,36,230870,,Q,Ella Seidel,R,,GER,,213710,,,Cristina Bucsa,R,,ESP,,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,37,214082,,,Daria Kasatkina,R,170,RUS,,201696,,,Laura Siegemund,R,168,GER,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,38,219875,,Q,Varvara Gracheva,R,,FRA,,211685,,Q,Rebecca Sramkova,R,,SVK,,7-5 1-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,39,223670,,,Diana Shnaider,L,,RUS,,233741,,,Maya Joint,R,,AUS,,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,40,260300,16,,Iva Jovic,R,,USA,,215872,,LL,Kamilla Rakhimova,R,,RUS,,6-1 1-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,41,220704,12,,Clara Tauson,R,182,DEN,,213550,,,Sofia Kenin,R,170,USA,,7-6(4) 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,42,220548,,LL,Peyton Stearns,R,,USA,,211684,,LL,Magdalena Frech,R,171,POL,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,43,202663,,,Magda Linette,R,171,POL,,215138,,WC,Lulu Sun,L,,NZL,,4-6 6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,44,223253,,,Alexandra Eala,L,173,PHI,,221024,,LL,Hailey Baptiste,R,,USA,,6-4 0-1 RET,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,45,201514,,,Sorana Cirstea,R,176,ROU,,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,,6-3 7-6(6),3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,46,222328,10,,Linda Noskova,R,,CZE,,215983,,,Ann Li,R,170,USA,,6-3 5-7 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,47,215613,14,,Emma Navarro,R,,USA,,211817,,Q,Elena Gabriela Ruse,R,,ROU,,6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,48,210722,,,Elise Mertens,R,179,BEL,,213631,,,Marie Bouzkova,R,180,CZE,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,49,214939,,,Anna Kalinskaya,R,175,RUS,,211533,,,Jelena Ostapenko,R,177,LAT,,2-6 6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,50,211651,,,Paula Badosa,R,180,ESP,,211701,,,Katerina Siniakova,R,174,CZE,,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,51,239383,,WC,Sara Bejlek,L,,CZE,,220309,,WC,Zeynep Sonmez,R,,TUR,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,64,PM,20260216,52,202505,9,,Belinda Bencic,R,175,SUI,,222601,,,Jessica Bouzas Maneiro,R,,ESP,,2-6 6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
