tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-580,Australian Open,Hard,128,G,20260120,6,202058,,,Thiago Tirante,R,185.0,ARG,,126846,,,Aleksandar Vukic,R,188.0,AUS,,7-5 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,7,124187,,,Reilly Opelka,R,211.0,USA,,210098,,,Victor Lilov,R,183.0,USA,,6-4 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,8,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,,209209,,,Filip Misolic,R,180.0,AUT,,6-2 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,9,122330,,,Alexander Bublik,R,196.0,KAZ,,202385,,,Jenson Brooksby,R,188.0,USA,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,10,105916,,,Marton Fucsovics,R,188.0,HUN,,200116,,,Federico Ugo Carabelli,R,185.0,ARG,,7-6(5) 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,11,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,,200175,,,Miomir Kecmanovic,R,183.0,SRB,,6-2 3-6 4-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,12,209259,,,Arthur Fery,R,175.0,GBR,,207925,,,Flavio Cobolli,R,183.0,ITA,,7-6(1) 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,13,126207,,,Frances Tiafoe,R,188.0,USA,,106186,,,Jason Kubler,R,178.0,AUS,,7-6(4) 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,14,200282,,,Alex De Minaur,R,183.0,AUS,,111456,,,Mackenzie Mcdonald,R,178.0,USA,,6-2 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,15,100644,,,Alexander Zverev,R,198.0,GER,,209113,,,Gabriel Diallo,R,203.0,CAN,,6-7(1) 6-1 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,16,900100,,,Arthur Muller,,,,,200615,,,Alexei Popyrin,R,196.0,AUS,,2-6 6-3 3-6 7-6(5) 7-6(4),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,17,111815,,,Cameron Norrie,L,188.0,GBR,,126127,,,Benjamin Bonzi,R,183.0,FRA,,6-0 6-7(2) 4-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,18,202103,,,Francisco Cerundolo,R,185.0,ARG,,111190,,,Zhizhen Zhang,R,193.0,CHN,,6-3 7-6(0) 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,19,106000,,,Damir Dzumhur,R,175.0,BIH,,208119,,,Liam Draxl,R,185.0,CAN,,7-5 6-0 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,20,210262,,,Jaime Faria,,,,,210696,,,Aleksandar Blockx,R,191.0,BEL,,6-3 3-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,21,126094,,,Andrey Rublev,R,188.0,RUS,,208286,,,Matteo Arnaldi,R,185.0,ITA,,6-4 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,22,106421,,,Daniil Medvedev,R,198.0,RUS,,207411,,,Jesper de Jong,R,180.0,NED,,7-5 6-2 7-6(2),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,23,111460,,,Quentin Halys,R,191.0,FRA,,126214,,,Alejandro Tabilo,L,188.0,CHI,,6-2 6-2 7-6(2),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,24,111794,,,Kamil Majchrzak,R,180.0,POL,,207985,,,Jacob Fearnley,R,183.0,GBR,,7-6(2) 7-5 3-6 7-6(3),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,25,206681,,,Fabian Marozsan,R,193.0,HUN,,126239,,,Arthur Rinderknech,R,196.0,FRA,,6-3 6-4 6-7(2) 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,26,210530,,,Learner Tien,L,180.0,USA,,106218,,,Marcos Giron,R,180.0,USA,,7-6(2) 4-6 3-6 7-6(3) 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,27,207686,,,Aleksandr Shevchenko,R,185.0,KAZ,,111200,,,Elias Ymer,R,185.0,SWE,,3-6 7-5 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,28,111442,,,Jordan Thompson,R,183.0,AUS,,207678,,,Juan Manuel Cerundolo,,,,,6-7(3) 7-5 6-1 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,29,132686,,,Nuno Borges,R,185.0,POR,,200000,,,Felix Auger Aliassime,R,193.0,CAN,,3-6 6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,30,207518,,,Lorenzo Musetti,R,185.0,ITA,,209920,,,Arthur Collignon,,,,,4-6 7-6(3) 7-5 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,31,132283,,,Lorenzo Sonego,R,191.0,ITA,,126535,,,Carlos Taberner,R,183.0,ESP,,6-4 6-0 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,32,207830,,,Tomas Machac,R,183.0,CZE,,105777,,,Grigor Dimitrov,R,191.0,BUL,,6-4 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,33,126774,,,Stefanos Tsitsipas,R,193.0,GRE,,208278,,,Shintaro Mochizuki,R,175.0,JPN,,4-6 6-3 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,34,210338,,,Rodrigo Gea,R,180.0,FRA,,208103,,,Jiri Lehecka,R,185.0,CZE,,7-5 7-6(1) 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,35,104527,,,Stan Wawrinka,R,183.0,SUI,,111513,,,Laslo Djere,R,188.0,SRB,,5-7 6-3 6-4 7-6(4),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,36,200240,,,Vit Kopriva,R,178.0,CZE,,105526,,,Jan Lennard Struff,R,193.0,GER,,4-6 6-2 2-6 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,37,126203,,,Taylor Fritz,R,196.0,USA,,208316,,,Valentin Royer,R,188.0,FRA,,7-6(5) 5-7 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,38,210150,,,Jakub Mensik,R,193.0,CZE,,105807,,,Pablo Carreno Busta,R,188.0,ESP,,7-5 4-6 2-6 7-6(1) 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,39,212588,,,Rodrigo Jodar,,,,,106203,,,Rei Sakamoto,,,,,7-6(6) 6-1 5-7 4-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,40,128034,,,Hubert Hurkacz,R,196.0,POL,,200267,,,Zizou Bergs,R,185.0,BEL,,6-7(6) 7-6(6) 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,41,210319,,,Patrick Quinn,,,,,134868,,,Tallon Griekspoor,R,188.0,NED,,6-2 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,42,122298,,,Botic Van De Zandschulp,R,191.0,NED,,206909,,,Brandon Nakashima,R,188.0,USA,,6-3 4-6 7-6(1) 7-6(3),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,43,209992,,,Juncheng Shang,L,180.0,CHN,,105138,,,Roberto Bautista Agut,R,183.0,ESP,,6-4 6-7(2) 6-4 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,44,208353,,,Francesco Maestrelli,R,196.0,ITA,,209279,,,Terence Atmane,L,193.0,FRA,,6-4 3-6 6-7(4) 6-1 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,45,104925,,,Novak Djokovic,R,188.0,SRB,,124079,,,Pedro Martinez,R,185.0,ESP,,6-3 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,46,210097,,,Ben Shelton,L,193.0,USA,,208013,,,Dane Sweeny,R,170.0,AUS,,6-3 7-6(2) 7-6(5),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,47,200473,,,Elliot Vacherot,R,193.0,MON,,102093,,,Martin Damm,,,,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,48,208014,,,Rinky Hijikata,R,178.0,AUS,,105173,,,Adrian Mannarino,L,180.0,FRA,,6-3 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,49,133430,,,Denis Shapovalov,L,185.0,CAN,,207352,,,Bu Yunchaokete,R,185.0,CHN,,6-3 7-6(3) 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,50,105227,,,Marin Cilic,R,198.0,CRO,,127157,,,Daniel Altmaier,R,188.0,GER,,6-0 6-0 7-6(3),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,51,144719,,,Jaume Munar,R,183.0,ESP,,207494,,,Jakub Svrcina,R,178.0,CZE,,3-6 6-2 6-7(5) 7-5 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,52,134770,,,Casper Ruud,R,183.0,NOR,,208233,,,Mattia Bellucci,L,175.0,ITA,,6-1 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,53,111575,,,Karen Khachanov,R,198.0,RUS,,210506,,,Alex Michelsen,R,193.0,USA,,4-6 6-4 6-3 5-7 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,54,210460,,,Sumit Basavareddy,R,180.0,USA,,106331,,,Christopher Oconnell,,,,,4-6 7-6(7) 6-7(3) 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,55,202104,,,Sebastian Baez,R,170.0,ARG,,208659,,,Giovanni Mpetshi Perricard,R,203.0,FRA,,6-4 6-4 3-6 5-7 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,56,209260,,,Luciano Darderi,R,183.0,ITA,,106426,,,Cristian Garin,R,185.0,CHI,,7-6(5) 7-5 7-6(3),5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,57,208118,,,Edoardo Spizzirri,R,183.0,USA,,200059,,,Yibing Wu,R,183.0,CHN,,6-2 6-4 6-7(4) 4-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,58,209098,,,Hamad Medjedovic,R,188.0,SRB,,208363,,,Mariano Navone,R,178.0,ARG,,6-2 6-7(3) 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,59,206173,,,Jannik Sinner,R,191.0,ITA,,200384,,,Hugo Gaston,L,173.0,FRA,,6-2 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,60,105902,,,James Duckworth,R,183.0,AUS,,109739,,,Maximilian Marterer,L,188.0,GER,,6-4 6-3 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,61,207989,,,Carlos Alcaraz,R,183.0,ESP,,105870,,,Yannick Hanfmann,R,193.0,GER,,7-5 6-4 6-7(4) 7-6(3),5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,62,144895,,,Corentin Moutet,L,180.0,FRA,,111190,,,Zhizhen Zhang,R,193.0,CHN,,6-4 7-6(1) 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,63,126205,,,Tommy Paul,R,185.0,USA,,124187,,,Reilly Opelka,R,211.0,USA,,6-4 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,64,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,,202058,,,Thiago Tirante,R,185.0,ARG,,6-2 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,65,122330,,,Alexander Bublik,R,196.0,KAZ,,105916,,,Marton Fucsovics,R,188.0,HUN,,7-6(5) 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,66,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,,209259,,,Arthur Fery,R,175.0,GBR,,7-6(4) 6-1 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,67,126207,,,Frances Tiafoe,R,188.0,USA,,106186,,,Jason Kubler,R,178.0,AUS,,7-6(4) 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,68,200282,,,Alex De Minaur,R,183.0,AUS,,209098,,,Hamad Medjedovic,R,188.0,SRB,,6-7(5) 6-2 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,69,100644,,,Alexander Zverev,R,198.0,GER,,900100,,,Arthur Muller,,,,,6-7(1) 6-1 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,70,111815,,,Cameron Norrie,L,188.0,GBR,,126127,,,Benjamin Bonzi,R,183.0,FRA,,6-0 6-7(2) 4-6 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,71,202103,,,Francisco Cerundolo,R,185.0,ARG,,106000,,,Damir Dzumhur,R,175.0,BIH,,6-3 7-6(0) 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,72,126094,,,Andrey Rublev,R,188.0,RUS,,210262,,,Jaime Faria,,,,,6-4 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,73,106421,,,Daniil Medvedev,R,198.0,RUS,,111460,,,Quentin Halys,R,191.0,FRA,,7-5 6-2 7-6(2),5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,74,206681,,,Fabian Marozsan,R,193.0,HUN,,111794,,,Kamil Majchrzak,R,180.0,POL,,6-3 6-4 6-7(2) 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,75,210530,,,Learner Tien,L,180.0,USA,,207686,,,Aleksandr Shevchenko,R,185.0,KAZ,,7-6(2) 4-6 3-6 7-6(3) 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,76,132686,,,Nuno Borges,R,185.0,POR,,111442,,,Jordan Thompson,R,183.0,AUS,,3-6 6-4 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,77,207518,,,Lorenzo Musetti,R,185.0,ITA,,132283,,,Lorenzo Sonego,R,191.0,ITA,,6-3 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,78,207830,,,Tomas Machac,R,183.0,CZE,,126774,,,Stefanos Tsitsipas,R,193.0,GRE,,6-4 3-6 7-6(5) 7-6(5),5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,79,210338,,,Rodrigo Gea,R,180.0,FRA,,104527,,,Stan Wawrinka,R,183.0,SUI,,7-5 7-6(1) 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,80,126203,,,Taylor Fritz,R,196.0,USA,,200240,,,Vit Kopriva,R,178.0,CZE,,7-6(5) 5-7 6-1 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,81,210150,,,Jakub Mensik,R,193.0,CZE,,212588,,,Rodrigo Jodar,,,,,6-2 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,82,128034,,,Hubert Hurkacz,R,196.0,POL,,210319,,,Patrick Quinn,,,,,6-7(6) 7-6(6) 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,83,122298,,,Botic Van De Zandschulp,R,191.0,NED,,209992,,,Juncheng Shang,L,180.0,CHN,,6-3 4-6 7-6(1) 7-6(3),5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,84,104925,,,Novak Djokovic,R,188.0,SRB,,208353,,,Francesco Maestrelli,R,196.0,ITA,,6-3 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,85,210097,,,Ben Shelton,L,193.0,USA,,208013,,,Dane Sweeny,R,170.0,AUS,,6-3 7-6(2) 7-6(5),5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,86,200473,,,Elliot Vacherot,R,193.0,MON,,208014,,,Rinky Hijikata,R,178.0,AUS,,6-1 6-3 4-6 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,87,133430,,,Denis Shapovalov,L,185.0,CAN,,207352,,,Bu Yunchaokete,R,185.0,CHN,,6-3 7-6(3) 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,88,105227,,,Marin Cilic,R,198.0,CRO,,144719,,,Jaume Munar,R,183.0,ESP,,6-0 6-0 7-6(3),5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,89,134770,,,Casper Ruud,R,183.0,NOR,,208233,,,Mattia Bellucci,L,175.0,ITA,,6-1 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,90,111575,,,Karen Khachanov,R,198.0,RUS,,210460,,,Sumit Basavareddy,R,180.0,USA,,4-6 6-4 6-3 5-7 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,91,209260,,,Luciano Darderi,R,170.0,ARG,,202104,,,Sebastian Baez,R,183.0,ITA,,6-4 6-4 3-6 5-7 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,92,208118,,,Edoardo Spizzirri,R,183.0,USA,,105902,,,James Duckworth,R,183.0,AUS,,6-2 6-4 6-7(4) 4-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,93,207989,,,Carlos Alcaraz,R,183.0,ESP,,144895,,,Corentin Moutet,L,180.0,FRA,,7-6(4) 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,94,126205,,,Tommy Paul,R,185.0,USA,,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,95,122330,,,Alexander Bublik,R,196.0,KAZ,,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,,7-5 6-4 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,96,200282,,,Alex De Minaur,R,183.0,AUS,,126207,,,Frances Tiafoe,R,188.0,USA,,6-4 6-3 4-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,97,100644,,,Alexander Zverev,R,198.0,GER,,111815,,,Cameron Norrie,L,188.0,GBR,,6-1 7-6(3) 4-6 7-6(5),5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,98,202103,,,Francisco Cerundolo,R,185.0,ARG,,126094,,,Andrey Rublev,R,188.0,RUS,,6-3 6-2 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,99,106421,,,Daniil Medvedev,R,198.0,RUS,,206681,,,Fabian Marozsan,R,193.0,HUN,,6-7(9) 6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,100,210530,,,Learner Tien,L,180.0,USA,,132686,,,Nuno Borges,R,185.0,POR,,6-2 5-7 6-1 6-0,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,101,207518,,,Lorenzo Musetti,R,185.0,ITA,,207830,,,Tomas Machac,R,183.0,CZE,,6-3 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,102,104527,,,Stan Wawrinka,R,183.0,SUI,,126203,,,Taylor Fritz,R,196.0,USA,,4-6 6-3 3-6 7-5 7-6(3),5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,103,210150,,,Jakub Mensik,R,193.0,CZE,,210319,,,Patrick Quinn,,,,,6-2 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,104,104925,,,Novak Djokovic,R,188.0,SRB,,122298,,,Botic Van De Zandschulp,R,191.0,NED,,6-3 6-4 7-6(4),5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,105,210097,,,Ben Shelton,L,193.0,USA,,200473,,,Elliot Vacherot,R,193.0,MON,,6-1 6-3 4-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,106,134770,,,Casper Ruud,R,183.0,NOR,,105227,,,Marin Cilic,R,198.0,CRO,,6-4 6-4 3-6 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,107,111575,,,Karen Khachanov,R,198.0,RUS,,202104,,,Sebastian Baez,R,170.0,ARG,,4-6 7-6(7) 6-7(3) 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,108,209260,,,Luciano Darderi,R,183.0,ITA,,208118,,,Edoardo Spizzirri,R,183.0,USA,,7-6(5) 3-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,109,207989,,,Carlos Alcaraz,R,183.0,ESP,,126205,,,Tommy Paul,R,185.0,USA,,6-2 6-4 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,110,200282,,,Alex De Minaur,R,183.0,AUS,,122330,,,Alexander Bublik,R,196.0,KAZ,,6-3 6-4 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,111,100644,,,Alexander Zverev,R,198.0,GER,,202103,,,Francisco Cerundolo,R,185.0,ARG,,6-3 7-6(4) 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,112,210530,,,Learner Tien,L,180.0,USA,,106421,,,Daniil Medvedev,R,198.0,RUS,,7-6(9) 4-6 7-5 6-0 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,113,207518,,,Lorenzo Musetti,R,185.0,ITA,,104527,,,Stan Wawrinka,R,183.0,SUI,,6-2 7-5 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,114,104925,,,Novak Djokovic,R,188.0,SRB,,210150,,,Jakub Mensik,R,193.0,CZE,,W/O,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,115,210097,,,Ben Shelton,L,193.0,USA,,134770,,,Casper Ruud,R,183.0,NOR,,3-6 6-4 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,116,209260,,,Luciano Darderi,R,183.0,ITA,,111575,,,Karen Khachanov,R,198.0,RUS,,7-6(5) 3-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,117,207989,,,Carlos Alcaraz,R,183.0,ESP,,200282,,,Alex De Minaur,R,183.0,AUS,,7-6(6) 6-4 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,118,100644,,,Alexander Zverev,R,198.0,GER,,210530,,,Learner Tien,L,180.0,USA,,6-4 6-0 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,
2026-580,Australian Open,Hard,128,G,20260120,119,207518,,,Lorenzo Musetti,R,185.0,ITA,,126203,,,Taylor Fritz,R,196.0,USA,,6-2 7-5 6-4,5,QF,,,,,,,,,,,,,,,,,,,,,,,
